User_Id,Business_Id,Pred_rating
bAzdeuQiR80wVOLUh7ox7g,NCFwm2-TDb-oBQ2medmYDg,4.245602850004872
Maj7Gl89JLK9Sp21ckrvew,aqONNC5onqX6EqHHUO1CJA,4.078403334211117
LoTj1vS41ifdRPlXcS-URg,LKzDrKa0FRrRATi1gqPEiw,4.251344489590986
LoTj1vS41ifdRPlXcS-URg,nTc-Qj_-ABZrpM9YSpJ6jA,3.299132958601934
9kb3j5CuU1zTOHcZ9WlKNg,iCQpiavjjPzJ5_3gPD5Ebg,3.407593470537819
OEWLzM2WuBRl0dFEkgmTQw,UoRSHohdGuzfrpydZ9j0Lg,2.4822630164072237
FtkKUwVCgo6MwEPtJ47cog,Hr_Bk65xD2yQxjJhhorH1g,3.157549433102285
FtkKUwVCgo6MwEPtJ47cog,dz96lDJnkYbk8s61L1vZYw,3.313198624221929
FtkKUwVCgo6MwEPtJ47cog,bzWo5eA5zZjktINg8DdAjw,2.9030283405304793
SZ0LqZ9z5WZAs_QGJmMduA,dKdApYVFDSNYsNOso6NYlA,2.3266201481148556
mN1eee0_j-dglmm57NAf3w,RJEnPm-97UM7Gp5H83ZXsg,2.533372960432362
iB3iW2re2A4LQEFcpXExFw,NCFwm2-TDb-oBQ2medmYDg,4.249002215667161
iB3iW2re2A4LQEFcpXExFw,6Ct57qgmXwOnzfSZoUGh0Q,2.975945428676958
iB3iW2re2A4LQEFcpXExFw,w9gr1-mA-7zBHPjPL87Nsg,3.105026127471504
iB3iW2re2A4LQEFcpXExFw,GFpvbITFCI5actM612DjpA,2.922342122189896
iB3iW2re2A4LQEFcpXExFw,CBb7z-MTbkzBvsUHBDqxEg,2.520327623515719
_pyEzgAtUSsogY8aqsZG4Q,sRirP65Q7BSg3Lj9FdkKWQ,4.243848592654409
_pyEzgAtUSsogY8aqsZG4Q,BY9JxpTr9XAHJcgOMccz1A,4.083832307508359
sU50ZBMe4_s64QqoIHlhaw,SXTEcNRfzOFwwI0nN4vsCw,4.0184278102776805
OTau2aku3iy5Bb2iPAn0Qg,V9klA6JGT6Fz2UpVP_7sBw,2.4120752933705205
0in2lZcHmh6VqFq7_0nhUg,pKk7jCFIm96qDdk0laVT2w,4.1407201958671465
8e7yjKlYa23YjLErHfgN3w,yQab5dxZzgBLTEHCw9V7_w,1.646998447909164
T_GUcbHmVZYYDwdHqQ-wcQ,aY8xiGLpTjIkz6FAJbCy7A,3.0273729744764033
T_GUcbHmVZYYDwdHqQ-wcQ,MA465c4XL7_m9p_6_ztRsw,2.888567900999283
Yw_3b4FvSCWQD8Ta5fL5Uw,EgtyW19V-64c6PmRuvzSEA,3.577934130961668
Yw_3b4FvSCWQD8Ta5fL5Uw,gnqHyA6gY2-m9S-FKt6Xqw,3.7843020010365667
Yw_3b4FvSCWQD8Ta5fL5Uw,wsuzuLD3KV7L8oMinLCI0A,3.2140088536599136
0koJ8HNgTDeSoz83rxrlgw,YSYDJTCt5kzY2kKnLNGRiA,3.0955535349519607
0koJ8HNgTDeSoz83rxrlgw,QcogA6JDOV7gIjEHlSqGCw,2.743491419611459
n2xGqfJOdUXuzGqY1tCUGQ,pJpjgXH5lgJtIJos9GqetQ,4.0047783895505376
mQ2fhdXToxGFaNUKuaT91Q,tfyo91UdSIYU0NpynvYLsg,2.527268904311022
IoFdCIye9agWz6vQfR0sDg,XMMLRvV4IMxIGyc4H37LxA,3.5791597284996044
M5n8mMFoeXjnJEV2gxyGGA,LsjYGLrWe6psx1y5m2J-4A,2.867923086956596
bpgfLdp69PIjI83hIsAwog,sdfmHavBrOZMMsiBv2sg7g,3.4861546687207348
bpgfLdp69PIjI83hIsAwog,XmsBtCykUtObXg4Q1mYpvg,3.5800213678212653
bpgfLdp69PIjI83hIsAwog,brIaz5gTzBX6fgJNQZbUCA,3.1728258670768135
bpgfLdp69PIjI83hIsAwog,0rrq-d9iNL2rrLET61v7jg,3.1353758951622623
bpgfLdp69PIjI83hIsAwog,kUtQT0IgfJaBE-5uP0r4sQ,1.9491792222106588
bpgfLdp69PIjI83hIsAwog,rdXAuI2fKilcf65W-QoASQ,3.627775405870775
bpgfLdp69PIjI83hIsAwog,lUBlgJ-rDDdwpi6d38L2tg,2.367411649016513
h0YuVXpwDPRkNFoCKmk5_A,eS29S_06lvsDW04wVrIVxg,3.9884325778837137
9yuOMbrURP4we2CIZVuGdA,6pM2YxQH8dQYs07_CH3Z6g,2.7076248024192893
q9iOvVsQU7V2_cIHYnKAcw,VvSmE1NnTjnaTPHT0WrCaQ,3.224852189520902
q9iOvVsQU7V2_cIHYnKAcw,d6G0w_e3GaA90NSQeovShA,3.1404675471604016
q9iOvVsQU7V2_cIHYnKAcw,bN9WeldcsIAowZ3p_ubZAA,2.9550044826818613
q9iOvVsQU7V2_cIHYnKAcw,IWGS0FIr9RsrbK_cuqCYYw,3.032944154374597
q9iOvVsQU7V2_cIHYnKAcw,xVHzCbDWCwmyavF5PgJRmg,3.4566229312159056
q9iOvVsQU7V2_cIHYnKAcw,G-LwYGh6NdXKjqCKKSxQfw,3.926354461971261
EiSdTjwv9RwFyhC08nMcgQ,SMPbvZLSMMb7KU76YNYMGg,3.048847042477803
ZW-XoteNlRuuK-19q1spmw,RVQE2Z2uky4c0-njFQO66g,3.9011225434905725
ZW-XoteNlRuuK-19q1spmw,2pOE6yvSNjJ7RNV5in_nLg,3.4564485401026985
ZW-XoteNlRuuK-19q1spmw,9dqdzRzjSfbnMvjUGqWBAw,3.5911554431531414
ZW-XoteNlRuuK-19q1spmw,nmOJhPW62nCiuXHJuWooIg,3.536978315713313
ZW-XoteNlRuuK-19q1spmw,Abm-1HRGPyevBtnC3Rpxag,2.986547972975103
ZW-XoteNlRuuK-19q1spmw,dPcrrINXaDFtfQD43-hVig,3.2423990148581083
P5Sglj4XyNsWb_cR3k3H5w,ry-FLqYclt7okJbdYcmOhw,2.5822032320965604
W7Nl3wEibJ5VgFlJLvPA4Q,Tw3miGKZHtmxmaQZIYFRrA,3.9390512283248853
W7Nl3wEibJ5VgFlJLvPA4Q,jRfQX8enRhWHf7V5zP5U8g,3.985590360840092
W7Nl3wEibJ5VgFlJLvPA4Q,IALVdIEdp8n6aJed1hBGhg,3.7866365476542114
W7Nl3wEibJ5VgFlJLvPA4Q,9iJa370SdefztNplnESMoQ,3.773780001953355
W7Nl3wEibJ5VgFlJLvPA4Q,0jAexNHRHhkQv4zNYqenBA,3.2452389981386887
W7Nl3wEibJ5VgFlJLvPA4Q,d-wvSnFt6JAZBzqMiGpvyQ,3.9367381569606437
W7Nl3wEibJ5VgFlJLvPA4Q,kOdUMpzZLGXIh0Y4MmiJeA,3.4262334380013204
W7Nl3wEibJ5VgFlJLvPA4Q,-s5zZEv5u9XWhx1i5E0_pA,2.9428335121966143
W7Nl3wEibJ5VgFlJLvPA4Q,pdr6U7qSa9jIivVy_glF-w,1.608861895228273
TqVXP6hqD6UL1kG_oCxqGg,uS0LUH0HEUSLBchE-L46YQ,1.5861271443958218
s-F6wXT5cbEd_CvtwxRchA,JtQVBCYzDyrDYdHXdLi6Jg,4.0542732804233665
jEBySjq6tgL-_R3P7LHq0w,VKmGedwOk-16D7OawNg_ng,2.922711288855112
jEBySjq6tgL-_R3P7LHq0w,XlUuMGMvkzy_QLAUTEe-fw,3.3689820498951235
jEBySjq6tgL-_R3P7LHq0w,6ZToSgkyF-3Vl_ugn9AvxQ,3.633637080633278
jEBySjq6tgL-_R3P7LHq0w,ZibmYdOPKLlqDM9oR6xzOA,3.902801527210542
jEBySjq6tgL-_R3P7LHq0w,0CB7YB1qRSWLQvMbHw3Fmw,4.098929487174132
jEBySjq6tgL-_R3P7LHq0w,ruWTngdiC68O9la27hvvHw,3.6842815671639784
jEBySjq6tgL-_R3P7LHq0w,Qc0l8rZ3nvrcERitgxu8XA,3.8043641090883966
jEBySjq6tgL-_R3P7LHq0w,S3-Zmeg2FALMsx9GhHJ5HQ,4.042579570312029
jEBySjq6tgL-_R3P7LHq0w,Bm8nRUsZ-dK6g2eJLxMTOw,3.4566024094200998
jEBySjq6tgL-_R3P7LHq0w,QPHU1AE3Fpxjhfiinv2LZg,2.804318768356275
jEBySjq6tgL-_R3P7LHq0w,l4qomOr-2ZDOjWXSZXpzZg,2.2140370851492785
jEBySjq6tgL-_R3P7LHq0w,QbdADbSI908Or0ybjuQLxw,4.946592683081079
93oys2EnUUO7lm62eukTwg,NSBiCz9CRowb6uwpC3vZrQ,2.257798910272623
jL6j93wwwaI5OaLFLjnLrw,ub4JnrvtBi0nTTBiSJY8aA,2.954981666948051
-cefE54dkMI9cJ8kWudebg,LKzDrKa0FRrRATi1gqPEiw,3.5478119767572256
GBwxQzMFwxMtRprwr9i6UQ,0NmTwqYEQiKErDv4a55obg,4.019016663849527
yf31S17vHOZfAYbqafRkVA,45LsbisLHRG0IcNt2_aWmQ,3.292545497925086
c4K6T9igqe5WSe-nMP-bNw,AV6weBrZFFBfRGCbcRGO4g,2.498855202005224
NnOJAzj8HnYWEqu9cV6_4w,IT_4EEIbv6Ox1jBRMyE7pg,3.7029676930447124
u4iBXHU_ZCUIXymxkcsHdA,ry-rcjWrzY5nygBW_zswjg,4.041168844266486
u4iBXHU_ZCUIXymxkcsHdA,eJ9L40jm5VOXCIq7xs9kQw,4.136899366198654
u4iBXHU_ZCUIXymxkcsHdA,TdMEsI-NKn64Pz3y62y5sg,3.8209160874053496
u4iBXHU_ZCUIXymxkcsHdA,VZl29j0EMaXP_RLf78sR9Q,3.5861527858046753
u4iBXHU_ZCUIXymxkcsHdA,RwRNR4z3kY-4OsFqigY5sw,3.674882644231034
u4iBXHU_ZCUIXymxkcsHdA,HL6ZzGF7V-KDaU0zziHyEA,4.408463398507786
u4iBXHU_ZCUIXymxkcsHdA,5Rh6E8PpHiyegNbbeNX5Ug,3.8484220706547694
u4iBXHU_ZCUIXymxkcsHdA,xLifcMUnjA8cVB8ANb_1GA,3.2358829365393227
u4iBXHU_ZCUIXymxkcsHdA,z8H4Mdzl4jS9pYswj6Jf9w,2.703906789771877
u4iBXHU_ZCUIXymxkcsHdA,s-zwyD8YOm-y3AbRrsRx7w,3.6380755615069837
uvnEFgR4Y4xg0Ad5GnLreg,cJWbbvGmyhFiBpG_5hf5LA,4.221515808460637
J2Aii7GdFK7Caxem6pk7rQ,3ca83WSP-ZSLgz_oE3wUkQ,3.538456850610004
J2Aii7GdFK7Caxem6pk7rQ,N93EYZy9R0sdlEvubu94ig,3.9067640049927093
J2Aii7GdFK7Caxem6pk7rQ,C1JNZrYl3H-YzF1dys9SoQ,3.1387265504431294
J2Aii7GdFK7Caxem6pk7rQ,uAAWlLdsoUf872F1FKiX1A,3.872481203649528
J2Aii7GdFK7Caxem6pk7rQ,5jtxiHzuaFLoJxevfJNxRQ,3.8116139015377364
J2Aii7GdFK7Caxem6pk7rQ,ujPuhQdg8-GCJQg6BoRJtA,3.264948246077651
J2Aii7GdFK7Caxem6pk7rQ,7LURynIRYeS7jcfadeRASg,3.358951723478768
J2Aii7GdFK7Caxem6pk7rQ,cVlW0omVTRaVJqnT-OBBsQ,3.5197209669090057
H8O67dKe62p2CNsrxN_u6g,1hfYBwAI7pFz50l5n4JpqQ,3.853715533830261
H8O67dKe62p2CNsrxN_u6g,irx72bUk68BCHmKN9ZYHCA,3.157237328473059
kg8tWKYrB9I6VThlxTaD-A,YuiM5VKscO8rS1EX7f19_g,3.8340791732691173
uQGJgjf9ubj9AOYwVVkETQ,j5nPiTwWEFr-VsePew7Sjg,3.295841069133459
B3I2gWtcgqOW4gW4KGQurw,aLlREPOEtt3JzeDCagHytA,3.4037234579521822
ZJCWUrxd2YzEj5yLshYn8A,5EIuCcoHY2evAhFMBV6G6g,3.079923561940852
WAmQq0Fn-gy63bdIqpM8BA,KSSOnRQ1YSciCIkR-qOR4A,4.690053829328477
OKUs_ZvoDYkgg-bFRfmHCg,ps03u_P469lpTqYHOedgUw,4.279536537425974
y4kNbdW1kVfzJlIGepxxDQ,thBWpIcP6vclsHS6GfI1dw,4.155188941424001
VnD9lZjizpOcioIJlTqQpQ,-kG0N8sBhBotMbu0KVSPaw,3.7673714017401245
2ad9Ug6RNpE3AhCRpus4mg,whAwdYVty-jSNRhrYT2zHA,2.953908923211486
2ad9Ug6RNpE3AhCRpus4mg,frCxZS7lPhEnQRJ3UY6m7A,3.110362159693409
2ad9Ug6RNpE3AhCRpus4mg,mVomtOMgBxbGvdPSaF2HjQ,3.2139299716525898
2ad9Ug6RNpE3AhCRpus4mg,6Cl15LapBVhw4ZfBIeVJJA,3.058051449894151
2ad9Ug6RNpE3AhCRpus4mg,XPLSNGSClW8gR5BTcvyOhQ,2.2067953915269385
byoJFuMJ7N2iq3UHFydcYQ,CVnfj-UBgOSEvcdt4eWUeA,3.8965101425973074
nO_nVUNpTHIiwg5uQbaCBg,dIA4aUlrRHthZDH5oqwuvg,3.2696891002723305
jHvGfnf3zzm_X0plm8vHXg,wghDrzcZ0VloAtaIZ7GEBg,3.7610589871359412
NqzqrENgSH3Beg_-BpIy2w,tbeyonV9fwKRf1jFZ4dfqw,4.116420904137868
NqzqrENgSH3Beg_-BpIy2w,-8iwcXhLnyqbLgvcrJGgaw,3.394550813278695
NqzqrENgSH3Beg_-BpIy2w,V_VQ9BgbLEzL9mPLQQlc6g,3.2081704086039338
NqzqrENgSH3Beg_-BpIy2w,DkS8Fwy5nsbOUlbU9sITLQ,3.8544759235624397
NqzqrENgSH3Beg_-BpIy2w,KJMC9x2VoSIwMh2lA1pfaA,4.063449680365366
NqzqrENgSH3Beg_-BpIy2w,w-ziUIHmB8Zkeior7jZAPQ,3.5907077061240322
F54KUtdpdSdjNTl4xfx4yw,T70pMoTP008qYLsIvFCXdQ,2.584711630685277
XE4F99D2jA6Fj0BWSVbRWg,RyJIi1IP0UQ5qGbwazgsIA,2.3924975426984787
DJH_tvMzI8lxHQGB7tNyFQ,O_C-2kZMHGnq3ZDL_OaG6Q,3.3313701443934747
GKQgCULAuiVur--lP_0tkQ,SsN-SaGGkJn2Qm-jSDQ4aQ,3.6746991766071773
EBa-0-6AKoy6jziNexDJtg,zHYjts6JqKBiKM5ZbO8eHA,4.7872134380015865
KVlLvyS2WNRgE1nochgMVg,XnJeadLrlj9AZB8qSdIR2Q,4.1326908911504034
gYZlUv_VmsXrcjaTiDAHSQ,RUd_M7DPJq1I3DPq0oF--w,4.130969070646639
gYZlUv_VmsXrcjaTiDAHSQ,0W_ICY9MEOIyuZFdChwpnw,2.647819350109881
gYZlUv_VmsXrcjaTiDAHSQ,IRd0jvnfJ3tV6AMlYMajzw,3.699933185007607
gYZlUv_VmsXrcjaTiDAHSQ,Yl2TN9c23ZGLUBSD9ks5Uw,4.477767981255521
gYZlUv_VmsXrcjaTiDAHSQ,aT9jGDqTCvVjGjbYC969Rg,4.278959704500288
PBSk4cQN8gA8ysKFz32PLA,FirWX-Ep5203TsdiGgShKg,3.8214893265542997
PBSk4cQN8gA8ysKFz32PLA,iUHz8jIWjkbx6pXsTUNIaw,3.2404767774672543
PBSk4cQN8gA8ysKFz32PLA,xIbtbAJLWLNZcqfqF4f-Nw,4.07972084228242
PBSk4cQN8gA8ysKFz32PLA,6ON9B6DsL5cUnPmIy8A06w,2.942059505798248
PBSk4cQN8gA8ysKFz32PLA,3rWRNL9sFX4YiWPqaUvUzw,3.2831393933366684
PBSk4cQN8gA8ysKFz32PLA,GMcit-31kUNFVulQGwSEwA,2.8171446629442043
PBSk4cQN8gA8ysKFz32PLA,HGLMe4y0y_VsBkDLdpfBLA,3.066227344322698
PBSk4cQN8gA8ysKFz32PLA,jDHDb20vTRKdJou7XE1DjA,3.075431004452973
mz9vD8jY9NBlGB3RQ_4UHg,I-VD-o4JDGSG5GHQ2EbrVA,2.8291608488371747
mz9vD8jY9NBlGB3RQ_4UHg,jm-4zv7wIsEjgA9ApIXUyw,3.903202095928298
mz9vD8jY9NBlGB3RQ_4UHg,nUfeYJ_YEaDzggPKnYry3g,2.9724364367841645
mz9vD8jY9NBlGB3RQ_4UHg,J8GuDrqeLH1xMpSpeEixYA,2.9397561110672985
mz9vD8jY9NBlGB3RQ_4UHg,VtgFuz3LXsrGB-SzPSQbDg,3.344636008305528
mz9vD8jY9NBlGB3RQ_4UHg,PmBIb_kx1twn9SHc8uRiEg,3.45764399604013
gVaFXfqESHZ651BBvvltMA,ZkGDCVKSdf8m76cnnalL-A,3.35690048401284
gVaFXfqESHZ651BBvvltMA,Al0uCu7s9LQEURwV1F6Bfg,3.837818471119732
KDWDLI0E1mSN1G5XelGkBQ,m7ommfJFalI47UksyX04Iw,3.7816924707832857
KDWDLI0E1mSN1G5XelGkBQ,e4H5_-L8lrqVIO4yuAHn3g,4.251827939516865
KDWDLI0E1mSN1G5XelGkBQ,vuNwIrd6Dx1AK6VxS43r0g,2.8658051106595224
uAFG11WgN0Q1KGtldW68IA,N8ArHOgRDI8wOJIOZaEHyg,3.63987405977295
197Ih1SgXyHh0tf7Heqr8Q,5Dt7wNmvgCQB7LuD-rOrvg,2.3024748206838908
voXU5A3FfOcXZ2VNsJ0q4w,Ul6JwluSTm12PVDIqnNaTg,3.7628368298919064
voXU5A3FfOcXZ2VNsJ0q4w,-9dmhyBvepc08KPEHlEM0w,3.6366747475145935
voXU5A3FfOcXZ2VNsJ0q4w,RG4NphZCi8Pw6Ei-g6oaqg,4.152064992489663
voXU5A3FfOcXZ2VNsJ0q4w,AUv2UoAAi7VASJ6VK5lOlw,3.6658184384291133
voXU5A3FfOcXZ2VNsJ0q4w,Bj8SEo-9tkOjXIYSub3Wag,4.0849053387102
voXU5A3FfOcXZ2VNsJ0q4w,H-B_JoResY4PyXND1_DQfg,3.3548024621300243
emvPvdMlIwOwL_wRBb8Gfw,3xmfT7l3xNH5LK1dLzfvGw,2.8461491223265654
cRpb3vFy3xfnB8Giv59Mfg,meXjqyhTNLFmknY39y2sMg,4.156214420607341
460PoNGmuFFKF4cJ2XQj9A,5iSmZO0SrKU6EoXK_1M8Kw,2.1631801117040794
460PoNGmuFFKF4cJ2XQj9A,XndboLEYVjm3v6MQQM-TtQ,3.834276384931794
460PoNGmuFFKF4cJ2XQj9A,MDoI5wE1eCLEZUNL-IVerg,3.6469722703727605
460PoNGmuFFKF4cJ2XQj9A,P8IsTiHq5Hesa6UPL604ww,4.207350012636288
460PoNGmuFFKF4cJ2XQj9A,QBN_TcWQ1mZrzekFM4p0LA,3.313713482315979
460PoNGmuFFKF4cJ2XQj9A,Yk7fxB4-8MeFd6HkEF8wsA,2.667684868847143
460PoNGmuFFKF4cJ2XQj9A,iqL35L6AdFMMkRrAcK1uLQ,3.0931592439974
460PoNGmuFFKF4cJ2XQj9A,SIqwJPn603ChWpxneRpVag,3.025601879628992
VnMNQPaMSYkUyiFCAEonPw,uLzgiSqVg5Pr93VVXSdOlg,3.8506089633211937
PKZMMs0vgD-5a84szJ6DbA,eEnNw3_hBvxcFHyr23kAuA,3.554545964652789
PKZMMs0vgD-5a84szJ6DbA,kRgAf6j2y1eR0wOFdzFAuw,3.9337937118161364
Ot3pZSB9DdWmQpbi0DSFhw,xBxDMEkFK5GBhiy-8gGE9w,1.9808286307041385
90xPUscApJ9qh1iPptGmRQ,u7CxxEzx8hvjoJ8onN4zTg,3.2642095102713715
90xPUscApJ9qh1iPptGmRQ,TpZO3sokGBg8mDYyTRiGiQ,3.2855335562305217
90xPUscApJ9qh1iPptGmRQ,dLc1d1zwd1Teu2QED5TmlA,3.677661027362782
90xPUscApJ9qh1iPptGmRQ,DGeupkmvo1X1oKn-sv9UQA,2.73520699843146
90xPUscApJ9qh1iPptGmRQ,LprNAY4S7Vthc-hnqLI3Pw,4.0367989861900355
90xPUscApJ9qh1iPptGmRQ,99SN6hku1PToQ2E3-4h8CA,3.208028358566101
90xPUscApJ9qh1iPptGmRQ,hFuhiLDa9uHjg4fZHjI8NQ,3.0909799134749534
HEzVlIJeVpwjiNCPXNM-aA,pKk7jCFIm96qDdk0laVT2w,3.779708627739069
HEzVlIJeVpwjiNCPXNM-aA,EAwh1OmG6t6p3nRaZOW_AA,3.3397224740862157
HEzVlIJeVpwjiNCPXNM-aA,I4Nr-MVc26qWr08-S3Q1ow,3.494938864526148
HEzVlIJeVpwjiNCPXNM-aA,hsBuzCanNzM2DsOAhYYAhg,3.4138526243075376
fRIS3H-HltbktixjkFO2xQ,RmwfJrR4__hd5Scae5qsTw,4.277221152725107
cWDsKRm_PmMlyrX9Sbt8rw,5z1WIr7E9P2CSzyN5seeSA,2.9338514475158775
iMhwsPY3aGZAa8i0R2c9mA,huOCKRwDvNqGX3KSzYawbw,4.085171620624244
iMhwsPY3aGZAa8i0R2c9mA,OVTZNSkSfbl3gVB9XQIJfw,3.2961524951267833
iMhwsPY3aGZAa8i0R2c9mA,XUY2ZBiVPrJHyYisPL9EyA,2.807335841913364
V0C7npIovJPVdDO0qZcAww,ujHiaprwCQ5ewziu0Vi9rw,0.7660299619876785
Gp1apSU9XZ-RVn6ej-YWuQ,89uU51kOiQXbJHVA3C6XMQ,4.629142124423389
a7bZHb4rLMqJ04DwQIPd4g,lveadz48Q0_ke_p80D2rhg,3.7152415745946854
M7h3ZRLfL-SZkTA5tR0Exw,liGn7sPOvUuy3kcwbhRkbA,3.1096611597711927
M7h3ZRLfL-SZkTA5tR0Exw,8eSmXnZG0N1GRsqiFeU9uA,3.8969766451751866
u1q3SJTUlY6D3QdllwENCQ,BF4RaOWyjLDa9OvriKc1sA,3.2402561792189535
u1q3SJTUlY6D3QdllwENCQ,ffUMyqLvDLcsed5p_7wy5A,3.010939560026803
gm8nNoA3uB4In5o_Hxpq3g,w8RWhhuKxMiFCpvFvIQ3zg,3.5674879198343206
gm8nNoA3uB4In5o_Hxpq3g,7fxebHYUwIF6CakxSr70iQ,3.5625180404619137
gm8nNoA3uB4In5o_Hxpq3g,5shgJB7a-2_gdnzc0gsOtg,3.7230469312014947
gm8nNoA3uB4In5o_Hxpq3g,pmoIMK8zGWvKsVOPDBYfzg,3.8114174727506445
gm8nNoA3uB4In5o_Hxpq3g,ntfDRwVlUb3nmWdMdPjq0Q,3.0413991397924818
gm8nNoA3uB4In5o_Hxpq3g,JcFyuyo0Rt6gDiVZ9yJ3VQ,3.5990977345785993
NFn5jG788worDUNbmQRktg,4JNXUYY8wbaaDmk3BPzlWw,4.0108496831145715
m6Beb8Tt1tfa6-5ET0aNWg,7-WXY8gfKqltecyDUc6Ghg,3.1829296726114222
miYadhpWV81SXUEae3LX_A,fDiyDg1pUetf9dMLFJ6oXw,3.2545111927280317
miYadhpWV81SXUEae3LX_A,sAu9UJ5tvY6sc9Q_gcVV7Q,3.081318351984521
miYadhpWV81SXUEae3LX_A,GafHnaxHetx3Y-BXDbZN3A,4.228860455861366
miYadhpWV81SXUEae3LX_A,UVaRGEMPViXT4ENxXg2EJA,3.920671207122666
miYadhpWV81SXUEae3LX_A,PZtY6wMyrVHNX6kfhkL7Iw,3.428208476317991
miYadhpWV81SXUEae3LX_A,XLk8oE42uEb5z3ls_55frA,4.446011694461461
miYadhpWV81SXUEae3LX_A,tT1fLK44nm9O0UjirtSWPg,4.993938537946747
miYadhpWV81SXUEae3LX_A,Xt5h0zxLYOJggf0g-ERXdA,1.1017215423922213
2UuT9LYjYliIdxqslrkpOA,DXlDzOcpdUE_F21tok0fgw,4.03052257192293
